"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-09-28"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 서대문구"
"읍면동 : 북가좌동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"428","서울특별시 서대문구 북가좌동","351-25","0351","0025","샤론그린빌라","전세","33.6700","202403","04","14,000","0","1","1992","증가로28길 60","202403~202603","신규","-","","","연립다세대"
"429","서울특별시 서대문구 북가좌동","375-1","0375","0001","(375-1)","월세","49.1300","202403","03","3,000","70","1","1987","거북골로21길 43","202403~202603","신규","-","","","연립다세대"
"430","서울특별시 서대문구 북가좌동","340-8","0340","0008","동화빌라","전세","69.3700","202403","03","22,500","0","4","2003","증가로32길 51","202404~202604","신규","-","","","연립다세대"
"431","서울특별시 서대문구 북가좌동","295-3","0295","0003","해냄빌라","월세","41.4900","202403","02","500","60","-1","1993","증가로23가길 3","202404~202604","신규","-","","","연립다세대"
"432","서울특별시 서대문구 북가좌동","380-11","0380","0011","행운아트빌","전세","75.1200","202403","02","25,100","0","4","2002","수색로8나길 14","202403~202603","갱신","-","24,100","0","연립다세대"
"433","서울특별시 서대문구 북가좌동","5-218","0005","0218","(5-218)","전세","33.7800","202403","02","7,000","0","-1","1986","증가로20가길 49","202405~202604","신규","-","","","연립다세대"
"434","서울특별시 서대문구 북가좌동","350-27","0350","0027","초원빌라(B)","월세","66.4600","202403","01","5,000","90","2","2002","거북골로23길 74","202403~202603","신규","-","","","연립다세대"
"435","서울특별시 서대문구 북가좌동","3-72","0003","0072","세종파크빌리지(3-72)","월세","83.0400","202403","01","23,000","15","4","2007","증가로24바길 19","202405~202605","신규","-","","","연립다세대"
"436","서울특별시 서대문구 북가좌동","376-4","0376","0004","드림빌(376-4)","월세","32.9800","202402","29","1,000","50","2","2006","거북골로21길 9","202403~202603","신규","-","","","연립다세대"
"437","서울특별시 서대문구 북가좌동","372-25","0372","0025","한양아트빌(372-25)","전세","33.7100","202402","28","12,000","0","5","2006","수색로10길 24-5","202403~202603","신규","-","","","연립다세대"
"438","서울특별시 서대문구 북가좌동","328-46","0328","0046","한양아트빌(328-46)","월세","54.4900","202402","28","20,900","15","3","2009","증가로29길 12-17","202405~202605","신규","-","","","연립다세대"
"439","서울특별시 서대문구 북가좌동","5-13","0005","0013","(5-13)","월세","53.7300","202402","28","3,000","40","1","1992","증가로20가길 50","202405~202605","신규","-","","","연립다세대"
"440","서울특별시 서대문구 북가좌동","5-61","0005","0061","베로니스빌","월세","60.1000","202402","27","3,000","80","2","2008","증가로20길 60-5","202403~202603","신규","-","","","연립다세대"
"441","서울특별시 서대문구 북가좌동","5-49","0005","0049","비전파크","월세","29.9100","202402","27","9,000","50","2","2017","증가로20가길 34","202402~202602","갱신","-","9,000","50","연립다세대"
"442","서울특별시 서대문구 북가좌동","1-1","0001","0001","에덴빌라","전세","70.2100","202402","27","24,500","0","2","2008","증가로20가길 73-3","202402~202802","신규","-","","","연립다세대"
"443","서울특별시 서대문구 북가좌동","3-54","0003","0054","에코더블레스","전세","57.7900","202402","26","32,000","0","4","2015","증가로24마길 47","202402~202602","신규","-","","","연립다세대"
"444","서울특별시 서대문구 북가좌동","74-175","0074","0175","(74-175)","전세","37.0500","202402","26","12,000","0","1","1986","증가로23다길 35","202404~202604","신규","-","","","연립다세대"
"445","서울특별시 서대문구 북가좌동","5-65","0005","0065","우창타운(5-65)","전세","54.3200","202402","25","15,800","0","1","2007","증가로20길 60-9","202403~202603","갱신","-","16,000","0","연립다세대"
"446","서울특별시 서대문구 북가좌동","328-14","0328","0014","다인하우스(328-14)","월세","14.6200","202402","25","1,000","43","2","2012","증가로29길 12","202403~202603","신규","-","","","연립다세대"
"447","서울특별시 서대문구 북가좌동","368-10","0368","0010","수정아트빌","전세","55.7200","202402","24","20,000","0","3","2003","거북골로21길 22-7","202403~202603","신규","-","","","연립다세대"
"448","서울특별시 서대문구 북가좌동","321-14","0321","0014","진성위너스빌","전세","51.0600","202402","24","23,000","0","4","2014","거북골로24길 42-3","202405~202605","신규","-","","","연립다세대"
"449","서울특별시 서대문구 북가좌동","311-8","0311","0008","삼성캐스빌(311-8)","전세","52.3900","202402","24","28,010","0","3","2014","거북골로20길 53-6","202403~202603","갱신","-","28,000","0","연립다세대"
"450","서울특별시 서대문구 북가좌동","348-11","0348","0011","거성빌라트","전세","50.3700","202402","23","16,000","0","3","1998","불광천길 82","202405~202605","신규","-","","","연립다세대"
"451","서울특별시 서대문구 북가좌동","329-28","0329","0028","이조빌라","월세","56.1000","202402","22","8,000","25","-1","1991","증가로29길 12-46","202403~202603","신규","-","","","연립다세대"
"452","서울특별시 서대문구 북가좌동","3-128","0003","0128","씨드하우스3","월세","27.1600","202402","22","315","15","4","2015","증가로24나길 24-8","202402~202602","신규","-","","","연립다세대"
"453","서울특별시 서대문구 북가좌동","5-41","0005","0041","이안쉐르빌2차","전세","53.8950","202402","22","18,000","0","2","2008","증가로20나길 8-35","202403~202603","갱신","-","17,000","0","연립다세대"
"454","서울특별시 서대문구 북가좌동","326-11","0326","0011","골드빌","월세","47.1600","202402","22","7,000","46","2","2002","증가로29길 19","202405~202605","갱신","-","7,000","43","연립다세대"
"455","서울특별시 서대문구 북가좌동","296-14","0296","0014","정우빌라","월세","46.7000","202402","21","2,000","73","1","1994","증가로23길 31","202402~202602","신규","-","","","연립다세대"
"456","서울특별시 서대문구 북가좌동","294-23","0294","0023","동인쉐르빌","월세","43.6100","202402","21","5,000","110","2","2022","증가로25길 17","202403~202603","신규","-","","","연립다세대"
"457","서울특별시 서대문구 북가좌동","3-125","0003","0125","건국시티빌","월세","33.7900","202402","21","10,000","45","4","2016","증가로24나길 24-9","202402~202602","신규","-","","","연립다세대"
"458","서울특별시 서대문구 북가좌동","383-3","0383","0003","정방아트빌비동","월세","78.0600","202402","21","18,500","5","1","2003","수색로10길 12-12","202402~202602","갱신","-","20,000","0","연립다세대"
"459","서울특별시 서대문구 북가좌동","347-25","0347","0025","동승빌라","월세","41.3100","202402","21","5,000","45","2","1997","불광천길 100","202404~202604","신규","-","","","연립다세대"
"460","서울특별시 서대문구 북가좌동","5-43","0005","0043","(5-43)","월세","39.1200","202402","21","3,000","50","2","1990","증가로20나길 8-41","202403~202602","신규","-","","","연립다세대"
"461","서울특별시 서대문구 북가좌동","75-21","0075","0021","(75-21)","전세","40.1400","202402","20","9,950","0","2","1986","거북골로14다길 7","202403~202603","신규","-","","","연립다세대"
"462","서울특별시 서대문구 북가좌동","368-14","0368","0014","현대아트빌(368-14)","전세","56.0400","202402","20","23,000","0","4","2004","거북골로23길 25","202404~202604","신규","-","","","연립다세대"
"463","서울특별시 서대문구 북가좌동","366-25","0366","0025","한일아트빌라","전세","39.6800","202402","20","7,000","0","3","1991","거북골로 217","202403~202603","신규","-","","","연립다세대"
"464","서울특별시 서대문구 북가좌동","366-25","0366","0025","한일아트빌라","전세","39.6800","202402","20","7,000","0","3","1991","거북골로 217","202403~202603","신규","-","","","연립다세대"
"465","서울특별시 서대문구 북가좌동","311-28","0311","0028","백산주택","월세","44.8400","202402","20","1,000","50","-1","1992","거북골로20길 63-13","202402~202602","신규","-","","","연립다세대"
"466","서울특별시 서대문구 북가좌동","68-71","0068","0071","미주빌라","월세","37.9600","202402","20","3,470","30","1","1991","증가로20길 16","202402~202602","갱신","-","3,000","30","연립다세대"
"467","서울특별시 서대문구 북가좌동","332-5","0332","0005","삼호맨션","월세","55.7100","202402","19","1,000","65","2","1991","증가로30길 17","202403~202603","신규","-","","","연립다세대"
"468","서울특별시 서대문구 북가좌동","339-11","0339","0011","영창캐슬","월세","45.7000","202402","19","2,000","75","3","2016","증가로32안길 69","202403~202603","신규","-","","","연립다세대"
"469","서울특별시 서대문구 북가좌동","3-53","0003","0053","우진빌(3-53)","전세","48.2400","202402","19","17,000","0","2","2011","증가로24마길 45","202404~202604","갱신","사용","16,200","0","연립다세대"
"470","서울특별시 서대문구 북가좌동","3-53","0003","0053","우진빌(3-53)","전세","48.2400","202402","19","17,000","0","2","2011","증가로24마길 45","202404~202604","갱신","사용","16,200","0","연립다세대"
"471","서울특별시 서대문구 북가좌동","5-21","0005","0021","글로리빌라(나동)","월세","56.7100","202402","19","5,000","40","1","1995","증가로20나길 15","202404~202604","신규","-","","","연립다세대"
"472","서울특별시 서대문구 북가좌동","280-16","0280","0016","동하아트빌","전세","61.2300","202402","17","23,000","0","3","2009","증가로28길 8","202404~202604","갱신","-","22,000","0","연립다세대"
"473","서울특별시 서대문구 북가좌동","295-24","0295","0024","이헌빌라트","월세","40.8200","202402","17","21,000","2","3","2017","증가로23가길 1","202403~202603","갱신","-","20,000","2","연립다세대"
"474","서울특별시 서대문구 북가좌동","294-29","0294","0029","카리스글로리아(294-29)","월세","41.7200","202402","17","2,000","90","2","2015","증가로23나길 10","202403~202603","신규","-","","","연립다세대"
"475","서울특별시 서대문구 북가좌동","312-30","0312","0030","비주얼아트빌","월세","39.7400","202402","17","3,000","80","3","2014","거북골로20길 49","202404~202604","신규","-","","","연립다세대"
"476","서울특별시 서대문구 북가좌동","344-27","0344","0027","영주아트빌","월세","47.5200","202402","17","8,000","75","2","2011","증가로31길 42-3","202404~202604","신규","-","","","연립다세대"
"477","서울특별시 서대문구 북가좌동","280-16","0280","0016","동하아트빌","전세","61.2300","202402","17","23,000","0","3","2009","증가로28길 8","202404~202604","갱신","-","22,000","0","연립다세대"
"478","서울특별시 서대문구 북가좌동","346-21","0346","0021","부성(346-21)","전세","37.0100","202402","17","24,000","0","4","2006","거북골로24길 33","202405~202605","신규","-","","","연립다세대"
"479","서울특별시 서대문구 북가좌동","346-21","0346","0021","부성(346-21)","전세","37.0100","202402","17","24,000","0","4","2006","거북골로24길 33","202405~202605","신규","-","","","연립다세대"
"480","서울특별시 서대문구 북가좌동","286-21","0286","0021","(286-21)","전세","39.5000","202402","17","6,000","0","-1","1993","증가로 199-3","202403~202603","신규","-","","","연립다세대"
"481","서울특별시 서대문구 북가좌동","279-17","0279","0017","삼환청송빌라","전세","53.2400","202402","17","15,000","0","4","1994","증가로28안길 16-2","202404~202604","갱신","-","14,000","0","연립다세대"
"482","서울특별시 서대문구 북가좌동","286-3","0286","0003","미소지움빌(286-3)","월세","28.6700","202402","16","1,000","100","4","2014","증가로17길 4","202402~202602","신규","-","","","연립다세대"
"483","서울특별시 서대문구 북가좌동","273-14","0273","0014","The세영","전세","40.5400","202402","16","20,700","0","4","2016","증가로28안길 51","202404~202604","신규","-","","","연립다세대"
"484","서울특별시 서대문구 북가좌동","3-54","0003","0054","에코더블레스","전세","48.9900","202402","16","24,000","0","3","2015","증가로24마길 47","202402~202602","신규","-","","","연립다세대"
"485","서울특별시 서대문구 북가좌동","347-42","0347","0042","영주아트빌(347-42)","월세","49.4900","202402","15","21,500","20","2","2014","거북골로24길 5","202403~202603","신규","-","","","연립다세대"
"486","서울특별시 서대문구 북가좌동","277-20","0277","0020","거성주택","전세","50.8400","202402","15","16,200","0","4","2002","증가로28안길 34","202404~202604","신규","-","","","연립다세대"
"487","서울특별시 서대문구 북가좌동","375-1","0375","0001","(375-1)","전세","49.1300","202402","14","16,000","0","2","1987","거북골로21길 43","202403~202603","신규","-","","","연립다세대"
"488","서울특별시 서대문구 북가좌동","311-9","0311","0009","신흥뜨란채(311-9)","전세","48.1600","202402","14","24,000","0","3","2014","거북골로20길 53-16","202403~202603","신규","-","","","연립다세대"
"489","서울특별시 서대문구 북가좌동","347-26","0347","0026","임창그린","전세","45.5600","202402","13","18,000","0","4","2001","불광천길 96","202404~202604","신규","-","","","연립다세대"
"490","서울특별시 서대문구 북가좌동","3-54","0003","0054","에코더블레스","전세","33.3000","202402","13","18,000","0","4","2015","증가로24마길 47","202402~202602","갱신","-","17,850","0","연립다세대"
"491","서울특별시 서대문구 북가좌동","327-12","0327","0012","주현주택","월세","28.6500","202402","12","22,000","20","3","2019","응암로 101","202404~202604","신규","-","","","연립다세대"
"492","서울특별시 서대문구 북가좌동","3-53","0003","0053","우진빌(3-53)","전세","82.9300","202402","08","29,000","0","4","2011","증가로24마길 45","202403~202603","신규","-","","","연립다세대"
"493","서울특별시 서대문구 북가좌동","279-7","0279","0007","라운드아트빌","전세","57.7300","202402","08","20,000","0","1","2001","증가로28길 9","202404~202604","신규","-","","","연립다세대"
"494","서울특별시 서대문구 북가좌동","370-5","0370","0005","합동맨션","전세","63.3600","202402","07","18,100","0","3","1982","거북골로21길 64","202403~202603","갱신","사용","17,600","0","연립다세대"
"495","서울특별시 서대문구 북가좌동","313-19","0313","0019","신안휴먼타운","월세","29.0500","202402","07","18,900","15","2","2019","거북골로20길 43-13","202402~202602","갱신","-","22,500","0","연립다세대"
"496","서울특별시 서대문구 북가좌동","366-25","0366","0025","한일아트빌라","월세","49.1200","202402","07","3,000","60","3","1991","거북골로 217","202403~202603","신규","-","","","연립다세대"
"497","서울특별시 서대문구 북가좌동","312-15","0312","0015","마당빌라","월세","59.1600","202402","07","1,000","50","-1","1992","거북골로20길 43-22","202402~202602","신규","-","","","연립다세대"
"498","서울특별시 서대문구 북가좌동","80-129","0080","0129","경성하이빌(80-129)","전세","58.6200","202402","07","20,000","0","3","2002","거북골로18나길 24","202403~202603","신규","-","","","연립다세대"
"499","서울특별시 서대문구 북가좌동","326-11","0326","0011","골드빌","월세","47.1600","202402","06","7,000","44","4","2002","증가로29길 19","202404~202604","갱신","사용","7,000","40","연립다세대"
"500","서울특별시 서대문구 북가좌동","277-10","0277","0010","에코빌(3차)","월세","60.4700","202402","05","18,000","50","2","2009","증가로28길 21","202404~202604","갱신","사용","18,000","50","연립다세대"
"501","서울특별시 서대문구 북가좌동","336-9","0336","0009","한양아트빌","전세","36.0900","202402","05","22,000","0","3","2015","증가로30길 65","202402~202602","갱신","-","22,000","0","연립다세대"
"502","서울특별시 서대문구 북가좌동","336-9","0336","0009","한양아트빌","전세","36.0900","202402","05","22,000","0","3","2015","증가로30길 65","-","-","-","","","연립다세대"
"503","서울특별시 서대문구 북가좌동","299-9","0299","0009","유진아트힐","월세","65.8400","202402","03","10,000","50","2","2003","거북골로18길 65","202404~202604","신규","-","","","연립다세대"
"504","서울특별시 서대문구 북가좌동","327-12","0327","0012","주현주택","전세","28.6500","202402","03","27,500","0","6","2019","응암로 101","202403~202603","-","-","","","연립다세대"
"505","서울특별시 서대문구 북가좌동","327-12","0327","0012","주현주택","월세","28.6500","202402","03","22,000","20","3","2019","응암로 101","202403~202603","신규","-","","","연립다세대"
"506","서울특별시 서대문구 북가좌동","3-87","0003","0087","화인빌리지2차","전세","74.0400","202402","03","22,000","0","1","2008","증가로24마길 7","202402~202602","갱신","-","17,000","0","연립다세대"
"507","서울특별시 서대문구 북가좌동","326-9","0326","0009","청구빌라","월세","40.9000","202402","03","2,000","70","3","1993","증가로29길 27","202402~202602","신규","-","","","연립다세대"
"508","서울특별시 서대문구 북가좌동","340-31","0340","0031","수진에코빌","월세","13.4800","202402","02","1,000","60","4","2013","증가로32길 65","202402~202602","신규","-","","","연립다세대"
"509","서울특별시 서대문구 북가좌동","348-9","0348","0009","홍일하이츠빌(C동)","전세","37.5200","202402","02","17,000","0","2","1989","거북골로23길 20-4","202403~202603","신규","-","","","연립다세대"
"510","서울특별시 서대문구 북가좌동","293-12","0293","0012","(293-12)","월세","19.5700","202402","01","2,000","37","3","2012","증가로25길 22","202402~202502","신규","-","","","연립다세대"
"511","서울특별시 서대문구 북가좌동","329-23","0329","0023","(329-23)","전세","84.9100","202402","01","30,000","0","4","2003","증가로 245-1","202403~202603","신규","-","","","연립다세대"
"512","서울특별시 서대문구 북가좌동","310-7","0310","0007","삼화빌라(310-7)","전세","62.6200","202402","01","19,000","0","3","1994","거북골로20길 63-6","202402~202602","갱신","-","16,800","0","연립다세대"
"513","서울특별시 서대문구 북가좌동","2-70","0002","0070","신안월드(2-70)","전세","78.6100","202402","01","3,000","0","5","2008","증가로24나길 6-39","202402~202501","신규","-","","","연립다세대"
"514","서울특별시 서대문구 북가좌동","294-23","0294","0023","동인쉐르빌","월세","40.7700","202401","31","3,000","135","4","2022","증가로25길 17","202402~202502","신규","-","","","연립다세대"
"515","서울특별시 서대문구 북가좌동","317-1","0317","0001","(317-1)","월세","36.8700","202401","31","8,000","20","-1","1986","거북골로24길 8","202403~202603","신규","-","","","연립다세대"
"516","서울특별시 서대문구 북가좌동","289-24","0289","0024","명남아이소빌","전세","76.5600","202401","31","24,500","0","4","2002","증가로21길 13-2","202404~202604","신규","-","","","연립다세대"
"517","서울특별시 서대문구 북가좌동","291-7","0291","0007","제이드빌","월세","29.7500","202401","30","3,000","75","2","2015","증가로23가길 6","202402~202502","신규","-","","","연립다세대"
"518","서울특별시 서대문구 북가좌동","1-28","0001","0028","해들목휴먼빌(1-28)","월세","28.2100","202401","29","13,000","35","4","2017","증가로20가길 91","202403~202603","신규","-","","","연립다세대"
"519","서울특별시 서대문구 북가좌동","342-17","0342","0017","(342-17)","전세","34.9200","202401","29","5,000","0","2","1986","불광천길 220","202401~202601","갱신","-","4,500","0","연립다세대"
"520","서울특별시 서대문구 북가좌동","379-27","0379","0027","우정빌라","월세","52.9300","202401","27","3,000","50","2","1994","수색로8길 52","202402~202602","신규","-","","","연립다세대"
"521","서울특별시 서대문구 북가좌동","317-2","0317","0002","충우(317-2)","전세","46.1200","202401","27","20,340","0","1","2002","거북골로22길 9-17","202402~202602","신규","-","","","연립다세대"
"522","서울특별시 서대문구 북가좌동","288-10","0288","0010","한마음빌라","월세","68.4800","202401","27","13,000","55","3","1993","증가로21길 31","202402~202602","신규","-","","","연립다세대"
"523","서울특별시 서대문구 북가좌동","5-85","0005","0085","데미안빌","전세","63.7200","202401","27","25,000","0","3","2004","증가로20가길 12","202402~202602","-","-","","","연립다세대"
"524","서울특별시 서대문구 북가좌동","5-85","0005","0085","데미안빌","전세","63.7200","202401","27","25,000","0","3","2004","증가로20가길 12","-","-","-","","","연립다세대"
"525","서울특별시 서대문구 북가좌동","325-40","0325","0040","(325-40)","월세","16.9100","202401","27","1,000","60","2","2022","증가로29길 20-39","202403~202603","신규","-","","","연립다세대"
"526","서울특별시 서대문구 북가좌동","329-14","0329","0014","빌리브케슬","전세","29.8200","202401","27","18,700","0","2","2018","증가로29길 12-16","202402~202602","신규","-","","","연립다세대"
"527","서울특별시 서대문구 북가좌동","376-16","0376","0016","(376-16)","전세","33.4400","202401","26","8,000","0","2","1988","거북골로21길 39","202402~202602","갱신","사용","9,000","0","연립다세대"
"528","서울특별시 서대문구 북가좌동","322-20","0322","0020","초원그린빌","월세","29.6600","202401","25","14,500","10","4","2014","거북골로22길 49-20","202403~202603","신규","-","","","연립다세대"
"529","서울특별시 서대문구 북가좌동","343-7","0343","0007","동주빌라","월세","71.1800","202401","25","5,000","75","5","2001","불광천길 202","202402~202602","신규","-","","","연립다세대"
"530","서울특별시 서대문구 북가좌동","372-25","0372","0025","한양아트빌(372-25)","전세","49.7400","202401","24","20,000","0","5","2006","수색로10길 24-5","202403~202603","신규","-","","","연립다세대"
"531","서울특별시 서대문구 북가좌동","3-119","0003","0119","행복한집(3차)","전세","44.6300","202401","24","13,000","0","5","2008","증가로24다길 27-5","202402~202602","신규","-","","","연립다세대"
"532","서울특별시 서대문구 북가좌동","332-6","0332","0006","석정빌라","월세","28.3000","202401","24","2,000","55","4","2002","증가로30길 13","202402~202602","신규","-","","","연립다세대"
"533","서울특별시 서대문구 북가좌동","277-29","0277","0029","반석빌라","월세","43.9900","202401","23","7,000","40","2","1997","증가로28길 25","202403~202603","-","-","","","연립다세대"
"534","서울특별시 서대문구 북가좌동","348-11","0348","0011","거성빌라트","전세","48.2400","202401","23","20,000","0","4","1998","불광천길 82","202403~202603","신규","-","","","연립다세대"
"535","서울특별시 서대문구 북가좌동","342-22","0342","0022","리치빌","월세","74.8300","202401","23","13,000","60","2","2002","불광천길 226","202402~202602","신규","-","","","연립다세대"
"536","서울특별시 서대문구 북가좌동","316-15","0316","0015","충우(316-15)","전세","47.8400","202401","23","16,380","0","2","2001","거북골로22길 6","202402~202602","갱신","-","16,000","0","연립다세대"
"537","서울특별시 서대문구 북가좌동","277-29","0277","0029","반석빌라","월세","43.9900","202401","23","7,000","40","2","1997","증가로28길 25","202403~202603","신규","-","","","연립다세대"
"538","서울특별시 서대문구 북가좌동","380-10","0380","0010","명진쉐르빌","전세","32.0400","202401","22","15,000","0","3","2006","수색로8나길 18-2","202402~202602","신규","-","","","연립다세대"
"539","서울특별시 서대문구 북가좌동","296-24","0296","0024","은혜빌라(296-24)","월세","21.6600","202401","22","1,000","50","1","2003","증가로23길 31-7","202401~202601","신규","-","","","연립다세대"
"540","서울특별시 서대문구 북가좌동","3-53","0003","0053","우진빌(3-53)","전세","47.0600","202401","20","17,850","0","2","2011","증가로24마길 45","202402~202602","갱신","사용","17,000","0","연립다세대"
"541","서울특별시 서대문구 북가좌동","339-11","0339","0011","영창캐슬","월세","47.2300","202401","20","5,000","120","4","2016","증가로32안길 69","202402~202602","신규","-","","","연립다세대"
"542","서울특별시 서대문구 북가좌동","339-11","0339","0011","영창캐슬","월세","47.2300","202401","20","5,000","120","4","2016","증가로32안길 69","202402~202602","신규","-","","","연립다세대"
"543","서울특별시 서대문구 북가좌동","380-3","0380","0003","백운빌라","월세","44.3700","202401","20","3,000","55","1","1993","수색로8나길 22","202402~202602","신규","-","","","연립다세대"
"544","서울특별시 서대문구 북가좌동","341-24","0341","0024","명원아트맨션","전세","63.2000","202401","19","18,900","0","3","1995","증가로32길 23-8","202402~202602","신규","-","","","연립다세대"
"545","서울특별시 서대문구 북가좌동","74-90","0074","0090","하나블루힐스(74-90)","전세","29.9300","202401","19","16,000","0","4","2017","증가로17길 29-9","202401~202601","갱신","-","18,000","0","연립다세대"
"546","서울특별시 서대문구 북가좌동","80-142","0080","0142","한아름빌라","전세","58.0500","202401","19","22,500","0","1","2002","거북골로18다길 14","202401~202601","갱신","사용","21,500","0","연립다세대"
"547","서울특별시 서대문구 북가좌동","317-3","0317","0003","여울목","전세","29.0800","202401","18","17,000","0","2","2017","거북골로24길 2","202401~202601","갱신","-","17,000","0","연립다세대"
"548","서울특별시 서대문구 북가좌동","5-100","0005","0100","에이스빌(5-100)","전세","73.4600","202401","18","20,000","0","5","2006","증가로24가길 30","202403~202603","신규","-","","","연립다세대"
"549","서울특별시 서대문구 북가좌동","346-9","0346","0009","수정하이빌","월세","47.2800","202401","17","3,000","85","3","2013","불광천길 134","202403~202603","신규","-","","","연립다세대"
"550","서울특별시 서대문구 북가좌동","383-3","0383","0003","정방아트빌비동","전세","45.7400","202401","17","12,000","0","-1","2003","수색로10길 12-12","202402~202602","신규","-","","","연립다세대"
"551","서울특별시 서대문구 북가좌동","328-2","0328","0002","동화빌라(328-2)","월세","69.3600","202401","16","3,000","84","3","2003","증가로29길 12-27","202404~202604","신규","-","","","연립다세대"
"552","서울특별시 서대문구 북가좌동","326-11","0326","0011","골드빌","월세","47.1600","202401","16","7,000","46","2","2002","증가로29길 19","202403~202603","갱신","-","7,000","43","연립다세대"
"553","서울특별시 서대문구 북가좌동","329-23","0329","0023","(329-23)","전세","84.9100","202401","15","28,600","0","3","2003","증가로 245-1","202404~202604","갱신","-","27,300","0","연립다세대"
"554","서울특별시 서대문구 북가좌동","5-83","0005","0083","충우주택(5-83)","전세","50.3700","202401","14","15,930","0","3","1996","증가로20가길 6","202401~202601","갱신","-","18,000","0","연립다세대"
"555","서울특별시 서대문구 북가좌동","351-16","0351","0016","금정빌딩","전세","59.9000","202401","13","29,000","0","3","2017","응암로 148","202402~202602","신규","-","","","연립다세대"
"556","서울특별시 서대문구 북가좌동","345-1","0345","0001","엘렌시아","전세","28.9200","202401","13","20,000","0","4","2016","불광천길 156","202402~202602","신규","-","","","연립다세대"
"557","서울특별시 서대문구 북가좌동","383-11","0383","0011","프렌치빌라","월세","45.0900","202401","13","3,000","55","3","2003","수색로10길 6-4","202402~202602","신규","-","","","연립다세대"
"558","서울특별시 서대문구 북가좌동","351-16","0351","0016","금정빌딩","전세","59.2000","202401","13","31,500","0","3","2017","응암로 148","202402~202602","갱신","-","31,500","0","연립다세대"
"559","서울특별시 서대문구 북가좌동","74-162","0074","0162","승원스위트빌","전세","41.0000","202401","13","13,000","0","3","2002","증가로21길 37-12","202402~202602","신규","-","","","연립다세대"
"560","서울특별시 서대문구 북가좌동","342-7","0342","0007","(342-7)","전세","30.6000","202401","12","12,000","0","1","1993","증가로32길 5","202402~202602","신규","-","","","연립다세대"
"561","서울특별시 서대문구 북가좌동","328-14","0328","0014","다인하우스(328-14)","월세","17.2600","202401","12","500","35","4","2012","증가로29길 12","202401~202601","갱신","-","500","30","연립다세대"
"562","서울특별시 서대문구 북가좌동","331-23","0331","0023","지구밸리","월세","59.5700","202401","11","3,000","120","3","2022","증가로32안길 23-4","202401~202601","신규","-","","","연립다세대"
"563","서울특별시 서대문구 북가좌동","340-31","0340","0031","수진에코빌","월세","13.4800","202401","10","1,000","50","4","2013","증가로32길 65","202402~202409","갱신","사용","1,000","50","연립다세대"
"564","서울특별시 서대문구 북가좌동","279-2","0279","0002","진흥하우스","월세","16.2900","202401","10","575","7","3","2014","증가로28길 11","-","-","-","","","연립다세대"
"565","서울특별시 서대문구 북가좌동","288-7","0288","0007","시티하우스","월세","59.4500","202401","10","3,000","30","2","2001","증가로21길 37","-","-","-","","","연립다세대"
"566","서울특별시 서대문구 북가좌동","74-167","0074","0167","한신갤러리더뷰","월세","50.2300","202401","09","10,000","55","3","2017","증가로23다길 17","202402~202602","신규","-","","","연립다세대"
"567","서울특별시 서대문구 북가좌동","331-23","0331","0023","지구밸리","월세","59.9100","202401","09","3,000","120","2","2022","증가로32안길 23-4","202401~202601","신규","-","","","연립다세대"
"568","서울특별시 서대문구 북가좌동","282-11","0282","0011","조운아트빌","전세","27.7500","202401","09","15,250","0","4","2015","증가로26길 18-4","202401~202601","-","-","","","연립다세대"
"569","서울특별시 서대문구 북가좌동","342-18","0342","0018","(342-18)","월세","34.0300","202401","08","11,000","30","2","1986","불광천길 224","202402~202602","신규","-","","","연립다세대"
"570","서울특별시 서대문구 북가좌동","80-22","0080","0022","한양빌라(80-22)","전세","41.4000","202401","08","10,000","0","1","1991","거북골로14길 63","202403~202603","신규","-","","","연립다세대"
"571","서울특별시 서대문구 북가좌동","392-5","0392","0005","미다스A,B동(392-5)","월세","29.9100","202401","07","5,000","70","4","2016","수색로 153","202403~202603","신규","-","","","연립다세대"
"572","서울특별시 서대문구 북가좌동","392-5","0392","0005","미다스A,B동(392-5)","월세","29.9100","202401","07","5,000","70","4","2016","수색로 153","-","-","-","","","연립다세대"
